query_id	country	action	comedy	drama
qid:3881	US	0.6	0.2	0.2
qid:11399	US	0.3	0.1	0.6
qid:3589	US	0.1	0.4	0.5
qid:8179	US	0.2	0.5	0.3
qid:305	US	0.3	0.1	0.6
qid:15944	US	0.7	0.2	0.1
qid:3353	US	0.6	0.1	0.3
qid:10300	US	0.7	0.2	0.1
qid:5138	US	0.7	0.1	0.2
qid:3311	IN	0.5	0.1	0.4
qid:2853	US	0.8	0.1	0.1
qid:12512	US	0.9	0.1	0.0
qid:15882	US	0.3	0.1	0.6
qid:5389	US	0.2	0.8	0.0
qid:1645	US	0.4	0.4	0.2
qid:3076	US	0.5	0.3	0.2
qid:7679	US	0.3	0.2	0.5
qid:14995	US	0.2	0.6	0.2
qid:12060	US	0.9	0.1	0.0
qid:791	US	0.7	0.2	0.1
qid:10209	US	0.9	0.1	0.0
qid:8364	US	0.8	0.1	0.1
qid:6292	US	0.5	0.3	0.2
qid:15744	US	0.3	0.6	0.1
qid:8845	US	0.4	0.4	0.2
qid:7358	US	0.8	0.2	0.0
qid:8662	US	0.8	0.1	0.1
qid:7174	US	0.9	0.1	0.0
qid:9166	US	0.7	0.2	0.1
qid:290	US	0.1	0.2	0.7
qid:2682	US	0.1	0.3	0.6
qid:6901	US	0.2	0.2	0.6
qid:4807	US	0.3	0.2	0.5
qid:7696	US	0.3	0.4	0.3
qid:13795	US	0.3	0.3	0.4
qid:10320	US	0.2	0.3	0.5
qid:9672	US	0.1	0.2	0.7
qid:3761	US	0.7	0.2	0.1
qid:11394	US	0.8	0.1	0.1
qid:5647	US	0.1	0.4	0.5
qid:1660	US	0.4	0.2	0.4
qid:6391	US	0.3	0.2	0.5
qid:8204	US	0.2	0.3	0.5
qid:468	AR	0.6	0.2	0.2
qid:929	KR	0.8	0.1	0.1
qid:6467	US	0.3	0.6	0.1
qid:279	DE	0.2	0.3	0.5
qid:6260	CA	0.7	0.2	0.1
qid:3899	GB	0.5	0.4	0.1
qid:15672	AU	0.2	0.3	0.5
qid:12159	US	0.4	0.2	0.4
qid:15942	ES	0.1	0.2	0.7
qid:2834	CA	0.6	0.1	0.3
qid:8839	US	0.8	0.1	0.1
qid:8372	US	0.2	0.5	0.3
qid:12509	CA	0.4	0.4	0.2
qid:15000	GB	0.3	0.2	0.5
qid:3662	US	0.7	0.2	0.1
qid:9328	AU	0.5	0.4	0.1
qid:923	US	0.5	0.3	0.2
qid:1625	CA	0.6	0.2	0.2
qid:1182	UK	0.3	0.4	0.3
qid:14265	US	0.4	0.1	0.5
qid:3902	IN	0.3	0.1	0.6
qid:5405	US	0.6	0.3	0.1
qid:7361	CA	0.7	0.1	0.2
qid:7254	US	0.5	0.3	0.2
qid:12201	US	0.4	0.2	0.4
qid:6276	CA	0.3	0.4	0.3
qid:3581	US	0.6	0.2	0.2
qid:15688	US	0.5	0.3	0.2
qid:12595	CA	0.7	0.1	0.2
qid:3057	US	0.6	0.2	0.2
qid:14100	US	0.4	0.4	0.2
qid:6526	US	0.3	0.4	0.3
qid:7655	US	0.5	0.2	0.3
qid:5636	CA	0.2	0.6	0.2
qid:11427	US	0.4	0.3	0.3
qid:12202	US	0.8	0.1	0.1
qid:7172	CA	0.3	0.5	0.2
qid:821	US	0.1	0.7	0.2
qid:9102	FR	0.2	0.1	0.7
qid:3859	GB	0.6	0.2	0.2
qid:4816	PH	0.4	0.2	0.4
qid:8651	US	0.5	0.3	0.2
qid:10211	US	0.3	0.4	0.3
qid:13903	US	0.4	0.2	0.4
qid:9567	US	0.6	0.3	0.1
qid:12157	US	0.2	0.6	0.2
qid:15738	US	0.6	0.1	0.3
qid:5392	US	0.8	0.1	0.1
qid:8356	US	0.1	0.7	0.2
qid:7136	US	0.4	0.4	0.2
qid:12523	CN	0.4	0.3	0.3
qid:11922	US	0.3	0.5	0.2
qid:15955	US	0.6	0.3	0.1
qid:3850	GB	0.2	0.3	0.5
qid:532	US	0.4	0.2	0.4
qid:2778	US	0.7	0.2	0.1
qid:3359	US	0.6	0.3	0.1
qid:7288	US	0.8	0.1	0.1
qid:7670	US	0.7	0.2	0.1
qid:11397	US	0.6	0.3	0.1
qid:693	US	0.4	0.3	0.3
qid:12145	US	0.6	0.2	0.2
qid:15871	US	0.7	0.2	0.1
qid:8187	US	0.5	0.3	0.2
qid:13275	US	0.2	0.6	0.2
qid:15729	US	0.3	0.5	0.2
qid:13961	US	0.3	0.3	0.4
qid:3839	GB	0.4	0.3	0.3
qid:6295	US	0.6	0.2	0.2
qid:3323	US	0.5	0.3	0.2
qid:10218	US	0.3	0.4	0.3
qid:8842	IN	0.5	0.2	0.3
qid:3087	US	0.2	0.4	0.4
qid:14999	US	0.1	0.3	0.6
qid:9087	US	0.3	0.2	0.5
qid:7699	US	0.5	0.3	0.2
qid:12188	US	0.7	0.2	0.1
qid:8374	US	0.3	0.5	0.2
qid:207	US	0.1	0.3	0.6
qid:3725	US	0.4	0.3	0.3
qid:11402	US	0.3	0.2	0.5
qid:495	US	0.4	0.3	0.3
qid:5408	US	0.3	0.4	0.3
qid:6569	US	0.6	0.2	0.2
qid:8213	US	0.4	0.3	0.3
qid:13194	US	0.1	0.2	0.7
qid:1316	US	0.3	0.4	0.3
qid:15876	US	0.6	0.2	0.2
qid:2802	US	0.3	0.4	0.3
qid:8840	US	0.2	0.5	0.3
qid:1198	US	0.5	0.3	0.2
qid:3766	US	0.4	0.3	0.3
qid:15792	US	0.7	0.2	0.1
qid:10206	US	0.6	0.2	0.2
qid:3126	US	0.7	0.2	0.1
qid:14096	US	0.7	0.1	0.2
qid:6504	US	0.4	0.3	0.3
qid:3854	US	0.5	0.3	0.2
qid:13301	US	0.6	0.2	0.2
qid:8154	US	0.6	0.2	0.2
qid:371	US	0.3	0.4	0.3
qid:3694	US	0.2	0.5	0.3
qid:9068	JP	0.3	0.1	0.6
qid:2792	US	0.8	0.1	0.1
qid:13302	US	0.7	0.1	0.2
qid:6488	US	0.2	0.6	0.2
qid:16019	US	0.6	0.1	0.3
qid:15905	US	0.4	0.2	0.4
qid:13813	US	0.1	0.1	0.8
qid:3049	US	0.1	0.8	0.1
qid:10178	US	0.3	0.3	0.4
qid:5093	US	0.7	0.1	0.2
qid:497	US	0.8	0.1	0.1
qid:11408	US	0.2	0.1	0.7
qid:15714	US	0.6	0.1	0.3
qid:12155	US	0.2	0.1	0.7
qid:3879	US	0.2	0.5	0.3
qid:13358	US	0.2	0.3	0.5
qid:8846	US	0.2	0.5	0.3
qid:14319	US	0.2	0.1	0.7
qid:8221	US	0.7	0.1	0.2
qid:7678	US	0.5	0.3	0.2
qid:12516	US	0.7	0.2	0.1
qid:13920	IN	0.4	0.2	0.4
qid:13241	US	0.6	0.1	0.3
qid:14214	US	0.4	0.2	0.4
qid:1283	KR	0.3	0.2	0.5
qid:3860	KR	0.1	0.4	0.5
qid:12177	GB	0.1	0.5	0.4
qid:15959	US	0.8	0.1	0.1
qid:415	US	0.8	0.1	0.1
qid:9653	US	0.8	0.1	0.1
qid:10956	US	0.3	0.2	0.5
qid:5422	US	0.7	0.1	0.2
qid:7697	US	0.1	0.6	0.3
qid:1151	US	0.1	0.5	0.4
qid:7160	BR	0.3	0.5	0.2
qid:3152	US	0.1	0.4	0.5
qid:4799	US	0.2	0.2	0.6
qid:479	US	0.2	0.6	0.2
qid:9306	US	0.2	0.5	0.3
qid:4526	US	0.2	0.3	0.5
qid:1599	US	0.7	0.2	0.1
qid:15392	US	0.1	0.4	0.5
qid:4850	US	0.2	0.3	0.5
qid:13824	US	0.9	0.05	0.05
qid:10219	US	0.3	0.2	0.5
qid:391	US	0.2	0.1	0.7
qid:7300	US	0.4	0.1	0.5
qid:3348	US	0.6	0.1	0.3
qid:15674	US	0.5	0.1	0.4
qid:755	US	0.05	0.1	0.85
qid:3834	US	0.3	0.6	0.1
qid:9180	US	0.2	0.7	0.1
qid:7686	US	0.4	0.3	0.3
qid:14367	US	0.2	0.1	0.7
qid:6280	US	0.8	0.1	0.1
qid:2665	US	0.6	0.2	0.2
qid:5196	US	0.1	0.7	0.2
qid:8838	US	0.9	0.05	0.05
qid:7146	US	0.5	0.3	0.2
qid:9519	US	0.1	0.3	0.6
qid:1301	US	0.2	0.1	0.7
qid:15991	US	0.1	0.7	0.2
qid:8156	US	0.1	0.1	0.8
qid:1633	US	0.7	0.2	0.1
qid:12164	US	0.1	0.2	0.7
qid:2427	US	0.2	0.2	0.6
qid:15749	US	0.4	0.4	0.2
qid:4540	US	0.7	0.2	0.1
qid:3901	US	0.6	0.1	0.3
qid:3334	US	0.2	0.7	0.1
qid:1125	US	0.2	0.1	0.7
qid:10957	US	0.3	0.2	0.5
qid:5407	US	0.2	0.6	0.2
qid:12018	US	0.2	0.7	0.1
qid:12505	US	0.3	0.1	0.6
qid:367	US	0.1	0.3	0.6
qid:12203	US	0.3	0.4	0.3
qid:3342	US	0.5	0.2	0.3
qid:13926	US	0.7	0.1	0.2
qid:2728	US	0.3	0.1	0.6
qid:14221	US	0.6	0.2	0.2
qid:7683	US	0.6	0.2	0.2
qid:13261	US	0.7	0.1	0.2
qid:3132	US	0.8	0.1	0.1
qid:6465	US	0.5	0.3	0.2
qid:15573	US	0.7	0.2	0.1
qid:8645	US	0.6	0.1	0.3
qid:3867	US	0.4	0.3	0.3
qid:2573	US	0.6	0.2	0.2
qid:7120	US	0.8	0.15	0.05
qid:12205	US	0.3	0.1	0.6
qid:8843	US	0.4	0.3	0.3
qid:6271	US	0.1	0.3	0.6
qid:15939	US	0.3	0.4	0.3
qid:4598	US	0.2	0.4	0.4
qid:2745	US	0.6	0.15	0.25
qid:13805	US	0.4	0.4	0.2
qid:11863	US	0.1	0.6	0.3
qid:5133	US	0.4	0.2	0.4
qid:3676	US	0.1	0.9	0
qid:15502	US	0.6	0.2	0.2
qid:3900	IN	0.2	0.3	0.5
qid:9149	US	0.7	0.1	0.2
qid:4547	US	0.8	0.1	0.1
qid:12592	US	0.6	0.2	0.2
qid:9717	US	0.4	0.2	0.4
qid:7116	US	0.7	0.1	0.2
qid:15886	US	0.2	0.3	0.5
qid:12527	CN	0.8	0.1	0.1
qid:438	US	0.8	0.1	0.1
qid:2852	US	0.3	0.1	0.6
qid:1661	IN	0.4	0.3	0.3
qid:7238	US	0.8	0.1	0.1
qid:5404	US	0.7	0.2	0.1
qid:15971	US	0.1	0.8	0.1
qid:3875	US	0.3	0.2	0.5
qid:10958	US	0.2	0.6	0.2
qid:13849	US	0.5	0.2	0.3
qid:15574	US	0.3	0.5	0.2
qid:4553	US	0.2	0.2	0.6
qid:418	US	0.6	0.2	0.2
qid:10613	US	0.7	0.2	0.1
qid:8841	US	0.4	0.1	0.5
qid:11904	US	0.8	0.1	0.1
qid:1159	US	0.3	0.4	0.3
qid:14334	KR	0.7	0.1	0.2
qid:3312	IT	0.7	0.1	0.2
qid:11750	US	0.6	0.3	0.1
qid:8149	US	0.2	0.4	0.4
qid:7101	US	0.6	0.2	0.2
qid:4853	US	0.2	0.2	0.6
qid:12210	US	0.3	0.1	0.6
qid:2437	US	0.7	0.2	0.1
qid:2726	US	0.8	0.1	0.1
qid:6262	US	0.2	0.3	0.5
qid:3666	US	0.7	0.2	0.1
qid:3882	US	0.3	0.4	0.3
qid:3148	US	0.6	0.1	0.3
qid:9738	US	0.8	0.1	0.1
qid:13914	US	0.7	0.1	0.2
qid:4525	US	0.4	0.3	0.3
qid:15980	IN	0.4	0.3	0.3
qid:10647	US	0.6	0.2	0.2
qid:4373	US	0.8	0.1	0.1
qid:1686	IN	0.7	0.2	0.1
qid:10642	US	0.6	0.3	0.1
qid:12200	US	0.8	0.1	0.1
qid:14997	US	0.5	0.3	0.2
qid:11851	US	0.7	0.1	0.2
qid:3841	US	0.4	0.2	0.4
qid:12515	US	0.3	0.3	0.4
qid:4800	US	0.5	0.2	0.3
qid:9674	US	0.2	0.3	0.5
qid:9831	US	0.7	0.1	0.2
qid:13251	US	0.1	0.3	0.6
qid:3770	US	0.4	0.2	0.4
qid:5410	US	0.6	0.1	0.3
qid:2497	US	0.3	0.4	0.3
qid:14259	US	0.1	0.2	0.7
qid:1592	US	0.2	0.3	0.5
qid:4382	US	0.3	0.4	0.3
qid:8196	US	0.4	0.2	0.4
qid:2854	US	0.6	0.1	0.3
qid:5622	US	0.3	0.4	0.3
qid:14996	US	0.2	0.3	0.5
qid:11383	US	0.3	0.2	0.5
qid:310	US	0.4	0.4	0.2
qid:4852	US	0.1	0.3	0.6
qid:3887	US	0.4	0.2	0.4
qid:4507	US	0.3	0.3	0.4
qid:4856	US	0.2	0.2	0.6
qid:9056	US	0.2	0.3	0.5
qid:5518	US	0.5	0.2	0.3
qid:9983	US	0.2	0.5	0.3
qid:3060	US	0.7	0.1	0.2
qid:14142	US	0.4	0.3	0.3
qid:2562	US	0.3	0.2	0.5
qid:13925	US	0.2	0.4	0.4
qid:3341	US	0.4	0.3	0.3
qid:6257	US	0.2	0.3	0.5
qid:9699	US	0.3	0.2	0.5
qid:1196	US	0.2	0.3	0.5
qid:7108	US	0.4	0.3	0.3
qid:3838	US	0.5	0.2	0.3
qid:3765	US	0.6	0.1	0.3
qid:4817	US	0.1	0.2	0.7
qid:11766	US	0.2	0.4	0.4
qid:12141	US	0.3	0.3	0.4
qid:4601	US	0.4	0.2	0.4
qid:12524	US	0.5	0.1	0.4
qid:8659	US	0.3	0.4	0.3
qid:13143	US	0.6	0.1	0.3
qid:7309	US	0.1	0.4	0.5
qid:14993	US	0.3	0.3	0.4
qid:4851	US	0.4	0.2	0.4
qid:9309	US	0.2	0.5	0.3
qid:7121	US	0.6	0.2	0.2
qid:10073	US	0.4	0.3	0.3
qid:2408	US	0.5	0.1	0.4
qid:4854	US	0.3	0.4	0.3
qid:1598	US	0.4	0.4	0.2
qid:10088	JP	0.6	0.3	0.1
qid:2724	US	0.3	0.2	0.5
qid:6285	JP	0.5	0.3	0.2
qid:3889	US	0.7	0.2	0.1
qid:3720	US	0.3	0.5	0.2
qid:4389	US	0.2	0.6	0.2
qid:15783	US	0.2	0.3	0.5
qid:5398	US	0.8	0.1	0.1
qid:3306	US	0.9	0.05	0.05
qid:12169	US	0.7	0.2	0.1
qid:13201	US	0.9	0.05	0.05
qid:13810	US	0.8	0.1	0.1
qid:8195	US	0.4	0.4	0.2
qid:4529	US	0.8	0.1	0.1
qid:2537	US	0.1	0.3	0.6
qid:15909	US	0.3	0.3	0.4
qid:5258	US	0.4	0.4	0.2
qid:15362	US	0.2	0.3	0.5
qid:3137	US	0.6	0.3	0.1
qid:2716	US	0.9	0.05	0.05
qid:4855	US	0.2	0.6	0.2
qid:407	US	0.3	0.4	0.3
qid:3835	US	0.6	0.3	0.1
qid:7197	US	0.2	0.6	0.2
qid:6309	US	0.8	0.1	0.1
qid:12184	US	0.1	0.3	0.6
qid:9326	JP	0.3	0.4	0.3
qid:5390	US	0.7	0.2	0.1
qid:8161	US	0.4	0.5	0.1
qid:14998	US	0.8	0.1	0.1
qid:1411	US	0.9	0.05	0.05
qid:1212	US	0.9	0.05	0.05
qid:4460	US	0.7	0.2	0.1
qid:11418	US	0.8	0.1	0.1
qid:10010	US	0.6	0.3	0.1
qid:4142	US	0.7	0.2	0.1
qid:12511	US	0.2	0.3	0.5
qid:5151	US	0.3	0.4	0.3
qid:4527	US	0.5	0.4	0.1
qid:7072	US	0.1	0.7	0.2
qid:13799	US	0.2	0.6	0.2
qid:15996	US	0.3	0.5	0.2
qid:12163	US	0.1	0.4	0.5
qid:15410	US	0.2	0.6	0.2
qid:8701	US	0.5	0.3	0.2
qid:14119	US	0.3	0.7	0
qid:2422	US	0.1	0.6	0.3
qid:10079	US	0.8	0.1	0.1
qid:3590	US	0.7	0.2	0.1
qid:4164	US	0.8	0.1	0.1
qid:5219	US	0.9	0.05	0.05
qid:4556	US	0.9	0.05	0.05
qid:720	UK	0.4	0.3	0.3
qid:12194	US	0.2	0.7	0.1
qid:3042	US	0.6	0.2	0.2
qid:11412	US	0.8	0.1	0.1
qid:9890	US	0.8	0.1	0.1
qid:9104	US	0.3	0.6	0.1
qid:10191	US	0.6	0.3	0.1
qid:7293	CA	0.3	0.6	0.1
qid:5416	US	0.5	0.2	0.3
qid:501	US	0.6	0.2	0.2
qid:12591	US	0.4	0.4	0.2
qid:1249	US	0.4	0.3	0.3
qid:8185	US	0.7	0.2	0.1
qid:15907	US	0.8	0.1	0.1
qid:7648	US	0.7	0.1	0.2
qid:14361	CA	0.4	0.2	0.4
qid:11980	US	0.9	0.05	0.05
qid:9569	US	0.9	0.05	0.05
qid:14153	US	0.5	0.4	0.1
qid:7059	US	0.6	0.2	0.2
qid:15575	US	0.8	0.1	0.1
qid:4445	US	0.4	0.3	0.3
qid:4798	US	0.3	0.5	0.2
qid:1075	CA	0.3	0.6	0.1
qid:15685	US	0.7	0.2	0.1
qid:13125	US	0.8	0.1	0.1
qid:12521	US	0.4	0.5	0.1
qid:424	US	0.3	0.5	0.2
qid:16017	US	0.3	0.6	0.1
qid:5115	US	0.4	0.4	0.2
qid:4150	US	0.6	0.3	0.1
qid:4592	US	0.5	0.3	0.2
qid:6278	US	0.8	0.1	0.1
qid:11396	US	0.9	0.05	0.05
qid:1410	US	0.3	0.6	0.1
qid:1169	US	0.7	0.2	0.1
qid:2970	US	0.2	0.7	0.1
qid:9992	US	0.8	0.1	0.1
qid:2707	US	0.3	0.4	0.3
qid:8681	US	0.5	0.4	0.1
qid:1241	US	0.6	0.3	0.1
qid:2415	IN	0.9	0.05	0.05
qid:3746	US	0.4	0.4	0.2
qid:8354	US	0.3	0.6	0.1
qid:14338	US	0.7	0.2	0.1
qid:15883	US	0.9	0.05	0.05
qid:3852	US	0.7	0.2	0.1
qid:10090	US	0.5	0.3	0.2
qid:12150	CA	0.7	0.2	0.1
qid:5414	GB	0.4	0.3	0.3
qid:9332	AU	0.6	0.2	0.2
qid:8184	JP	0.8	0.1	0.1
qid:15953	IN	0.3	0.2	0.5
qid:1412	US	0.3	0.6	0.1
qid:7062	US	0.2	0.6	0.2
qid:4518	US	0.7	0.2	0.1
qid:241	JP	0.7	0.1	0.2
qid:9134	US	0.6	0.3	0.1
qid:4447	US	0.6	0.3	0.1
qid:2998	US	0.2	0.7	0.1
qid:9839	US	0.7	0.2	0.1
qid:15566	US	0.6	0.1	0.3
qid:7646	US	0.2	0.3	0.5
qid:5619	US	0.3	0.6	0.1
qid:11387	US	0.3	0.2	0.5
qid:7295	US	0.5	0.4	0.1
qid:3848	US	0.7	0.2	0.1
qid:2685	US	0.3	0.2	0.5
qid:12506	IN	0.2	0.3	0.5
qid:13257	IN	0.4	0.2	0.4
qid:13887	US	0.5	0.3	0.2
qid:2380	US	0.8	0.1	0.1
qid:9547	US	0.3	0.4	0.3
qid:14231	US	0.2	0.3	0.5
qid:6675	US	0.6	0.3	0.1
qid:4587	US	0.2	0.6	0.2
qid:5181	US	0.4	0.5	0.1
qid:7190	IN	0.5	0.3	0.2
qid:10081	US	0.3	0.2	0.5
qid:5396	US	0.1	0.7	0.2
qid:1393	US	0.2	0.6	0.2
qid:6270	US	0.6	0.2	0.2
qid:413	US	0.2	0.7	0.1
qid:1273	US	0.7	0.2	0.1
qid:6002	US	0.2	0.6	0.2
qid:3865	US	0.5	0.3	0.2
qid:13280	US	0.8	0.1	0.1
qid:2615	IN	0.4	0.4	0.2
qid:11738	US	0.3	0.5	0.2
qid:4214	US	0.6	0.3	0.1
qid:1213	US	0.3	0.3	0.4
qid:13856	US	0.7	0.2	0.1
qid:11433	US	0.4	0.2	0.4
qid:9075	US	0.7	0.2	0.1
qid:4590	US	0.2	0.4	0.4
qid:6272	US	0.2	0.6	0.2
qid:16002	US	0.3	0.4	0.3
qid:12514	US	0.3	0.5	0.2
qid:6801	US	0.6	0.3	0.1
qid:5421	US	0.7	0.2	0.1
qid:10047	US	0.7	0.1	0.2
qid:14360	US	0.2	0.2	0.6
qid:15403	US	0.8	0.1	0.1
qid:7168	US	0.2	0.4	0.4
qid:12207	US	0.1	0.2	0.7
qid:3837	US	0.8	0.1	0.1
qid:7714	US	0.1	0.3	0.6
qid:358	US	0.7	0.2	0.1
qid:3629	US	0.1	0.8	0.1
qid:7054	US	0.8	0.1	0.1
qid:9615	US	0.7	0.2	0.1
qid:8656	US	0.2	0.3	0.5
qid:13121	US	0.6	0.2	0.2
qid:5981	US	0.4	0.4	0.2
qid:13842	US	0.1	0.5	0.4
qid:4551	US	0.6	0.3	0.1
qid:6228	US	0.1	0.4	0.5
qid:4471	US	0.3	0.3	0.4
qid:7680	US	0.7	0.2	0.1
qid:12181	US	0.3	0.6	0.1
qid:15748	US	0.2	0.3	0.5
qid:1422	US	0.1	0.4	0.5
qid:15982	US	0.2	0.6	0.2
qid:11886	US	0.5	0.4	0.1
qid:3710	US	0.1	0.6	0.3
qid:4801	US	0.4	0.3	0.3
qid:4184	US	0.5	0.2	0.3
qid:10087	US	0.8	0.1	0.1
qid:10212	US	0.3	0.2	0.5
qid:4499	US	0.2	0.3	0.5
qid:3840	US	0.7	0.2	0.1
qid:5652	US	0.1	0.4	0.5
qid:638	US	0.3	0.4	0.3
qid:13953	US	0.2	0.6	0.2
qid:3747	US	0.6	0.3	0.1
qid:9086	US	0.7	0.2	0.1
qid:4227	US	0.1	0.4	0.5
qid:492	US	0.7	0.1	0.2
qid:7122	US	0.8	0.1	0.1
qid:7070	US	0.2	0.6	0.2
qid:8665	US	0.1	0.3	0.6
qid:14109	US	0.5	0.3	0.2
qid:3125	US	0.7	0.2	0.1
qid:2488	US	0.8	0.1	0.1
qid:639	US	0.6	0.3	0.1
qid:7707	US	0.3	0.3	0.4
qid:4536	US	0.2	0.6	0.2
qid:15990	US	0.3	0.4	0.3
qid:3350	US	0.6	0.2	0.2
qid:15915	US	0.7	0.1	0.2
qid:3612	US	0.2	0.5	0.3
qid:7681	US	0.2	0.3	0.5
qid:9899	US	0.7	0.2	0.1
qid:15782	US	0.3	0.1	0.6
qid:4233	US	0.4	0.3	0.3
qid:359	US	0.5	0.3	0.2
qid:3874	US	0.3	0.4	0.3
qid:10186	US	0.8	0.1	0.1
qid:8646	US	0.1	0.4	0.5
qid:6710	JP	0.7	0.2	0.1
qid:7296	US	0.3	0.5	0.2
qid:2781	US	0.4	0.2	0.4
qid:14181	US	0.1	0.3	0.6
qid:3649	US	0.1	0.5	0.4
qid:4080	US	0.2	0.3	0.5
qid:6234	US	0.5	0.3	0.2
qid:7164	US	0.4	0.4	0.2
qid:10091	US	0.8	0.1	0.1
qid:8176	US	0.3	0.4	0.3
qid:2503	US	0.6	0.2	0.2
qid:5418	US	0.4	0.3	0.3
qid:4573	US	0.8	0.1	0.1
qid:11887	US	0.2	0.3	0.5
qid:3877	US	0.1	0.4	0.5
qid:13866	US	0.5	0.4	0.1
qid:11409	IN	0.6	0.1	0.3
qid:475	US	0.7	0.1	0.2
qid:3750	US	0.5	0.2	0.3
qid:9595	US	0.2	0.5	0.3
qid:5284	US	0.7	0.2	0.1
qid:10005	US	0.8	0.1	0.1
qid:8658	US	0.4	0.4	0.2
qid:1382	US	0.7	0.2	0.1
qid:5975	US	0.3	0.5	0.2
qid:7075	US	0.3	0.3	0.4
qid:2666	US	0.8	0.1	0.1
qid:11764	US	0.6	0.2	0.2
qid:15393	US	0.7	0.1	0.2
qid:2442	US	0.8	0.1	0.1
qid:8180	US	0.4	0.3	0.3
qid:7150	US	0.5	0.4	0.1
qid:410	US	0.6	0.2	0.2
qid:10085	US	0.8	0.1	0.1
qid:12058	US	0.6	0.2	0.2
qid:14264	US	0.7	0.2	0.1
qid:4619	US	0.5	0.4	0.1
qid:8690	US	0.7	0.2	0.1
qid:12517	US	0.8	0.1	0.1
qid:12593	US	0.2	0.1	0.7
qid:14368	US	0.9	0.1	0
qid:7673	UK	0.7	0.2	0.1
qid:10074	US	0.6	0.2	0.2
qid:4420	US	0.7	0.2	0.1
qid:1385	US	0.9	0.1	0
qid:3678	US	0.8	0.1	0.1
qid:4077	US	0.9	0.1	0
qid:10210	US	0.1	0.1	0.8
qid:3361	US	0.2	0.3	0.5
qid:14811	US	0.7	0.1	0.2
qid:8672	US	0.6	0.2	0.2
qid:3111	US	0.8	0.1	0.1
qid:3876	US	0.8	0.1	0.1
qid:2557	US	0.9	0.1	0
qid:10089	US	0.1	0.5	0.4
qid:9682	US	0.6	0.1	0.3
qid:4589	IN	0.5	0.1	0.4
qid:9894	US	0.3	0.1	0.6
qid:7140	US	0.8	0.1	0.1
qid:5657	US	0.2	0.5	0.3
qid:8206	US	0.3	0.7	0
qid:1203	US	0.8	0.1	0.1
qid:15874	US	0.1	0.8	0.1
qid:2577	US	0.9	0.1	0
qid:8675	US	0.9	0	0.1
qid:15928	US	0.2	0.1	0.7
qid:1423	US	0.1	0.1	0.8
qid:1085	US	0.7	0.2	0.1
qid:12026	US	0.1	0.8	0.1
qid:4375	US	0.8	0.1	0.1
qid:15409	US	0.8	0.1	0.1
qid:4569	IN	0.6	0.1	0.3
qid:3680	US	0.1	0.1	0.8
qid:1666	UK	0.4	0.2	0.4
qid:4310	US	0.1	0.2	0.7
qid:11763	US	0.5	0.3	0.2
qid:8667	US	0.9	0	0.1
qid:7661	US	0.2	0.8	0
qid:14834	US	0.4	0.1	0.5
qid:9999	US	0.3	0.6	0.1
qid:4108	US	0.8	0.1	0.1
qid:3588	US	0.9	0	0.1
qid:3034	US	0.5	0.2	0.3
qid:2453	US	0.8	0.1	0.1
qid:11403	US	0.2	0.3	0.5
qid:7194	US	0.7	0.3	0
qid:1428	US	0.6	0.2	0.2
qid:15787	US	0.4	0.5	0.1
qid:6547	US	0.8	0.1	0.1
qid:12503	GB	0.2	0.1	0.7
qid:6731	US	0.7	0.2	0.1
qid:14328	US	0.1	0.7	0.2
qid:1600	US	0.8	0.2	0
qid:8856	US	0	0.1	0.9
qid:4167	US	0	0.1	0.9
qid:7702	US	0.8	0	0.2
qid:3873	US	0.9	0	0.1
qid:14544	US	0.6	0.3	0.1
qid:10182	US	0.9	0	0.1
qid:4582	US	0.2	0.7	0.1
qid:1167	US	0.1	0.2	0.7
qid:11864	US	0.8	0.1	0.1
qid:3548	US	0.2	0.1	0.7
qid:506	US	0.7	0.1	0.2
qid:3888	US	0.8	0.1	0.1
qid:11761	US	0.7	0.3	0
qid:15912	US	0.8	0.1	0.1
qid:15755	US	0.4	0.4	0.2
qid:3890	US	0.8	0.1	0.1
qid:3340	US	0	0	1
qid:7339	US	0	0.1	0.9
qid:4100	US	0.8	0.1	0.1
qid:2580	US	0	0.1	0.9
qid:1399	US	0.9	0	0.1
qid:6697	US	0.7	0.2	0.1
qid:11416	US	0.3	0.6	0.1
qid:3863	US	0.7	0.2	0.1
qid:9659	US	0.6	0.3	0.1
qid:4809	US	0.2	0.1	0.7
qid:3866	US	0	0	1
qid:5974	US	0	0.1	0.9
qid:11889	US	0.9	0	0.1
qid:4423	US	0.2	0.1	0.7
qid:10054	US	0.8	0.1	0.1
qid:1674	US	0.2	0.8	0
qid:2710	US	0.3	0.6	0.1
qid:10644	US	0.9	0	0.1
qid:7182	US	0.7	0.2	0.1
qid:14809	US	0.1	0.4	0.5
qid:9113	US	0.1	0.2	0.7
qid:2571	US	0.6	0.1	0.3
qid:15753	US	0.7	0	0.3
qid:3564	US	0.9	0	0.1
qid:11393	US	0.3	0.3	0.4
qid:8643	US	0.2	0.1	0.7
qid:10652	US	0.3	0.3	0.4
qid:9667	US	0.1	0.7	0.2
qid:1077	GB	0.6	0.1	0.3
qid:412	US	0.8	0.1	0.1
qid:9782	US	0.1	0.2	0.7
qid:15963	UK	0.3	0.1	0.6
qid:758	US	0.1	0.3	0.6
qid:10581	US	0.9	0.05	0.05
qid:4394	US	0.7	0.1	0.2
